,PCT,CRIME,2012,2013,2014,2015,2016,2017,2018
1036,68,UNAUTHORIZED USE OF A VEHICLE           ,15.0,10,28,21,23,37,22
1037,68,OFFENSES AGAINST THE PERSON (7)      ,12.0,5,3,11,13,5,10
1038,68,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),42.0,38,45,48,42,65,18
1039,68,ADMINISTRATIVE CODE (6)            ,13.0,7,8,6,7,9,6
1040,68,FRAUDS (3)                    ,37.0,44,59,54,45,58,43
1041,68,AGGRAVATED HARASSMENT 2               ,362.0,358,298,306,343,292,177
1042,68,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,80.0,94,115,98,127,114,117
1043,68,INTOXICATED & IMPAIRED DRIVING              ,215.0,245,182,122,138,142,117
1044,68,FELONY DANGEROUS DRUGS  (1),76.0,93,97,94,100,229,284
1045,68,FELONY SEX CRIMES (3),14.0,6,7,7,8,14,11
1046,68,ARSON                                 ,14.0,7,11,7,4,4,1
1047,68,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,69.0,110,88,100,85,106,101
1048,68,FELONY POSSESSION STOLEN PROPERTY            ,1.0,4,2,7,6,6,5
1049,68,OTHER MISDEMEANORS (8),88.0,105,94,176,162,121,94
1050,68,FELONY DANGEROUS WEAPONS (2)        ,3.0,16,29,25,18,46,117
1051,68,PETIT LARCENY                         ,1084.0,1041,889,887,930,861,859
1052,68,MURDER & NON NEGL. MANSLAUGHTER                                ,1.0,0,1,0,3,3,2
1053,68,RAPE                                  ,16.0,4,13,6,9,13,16
1054,68,OTHER VIOLATIONS (1),10.0,20,15,21,22,15,18
1055,68,HARASSMENT 2                          ,720.0,748,616,772,730,634,475
1056,68,ROBBERY                               ,112.0,98,93,97,87,81,59
1057,68,ASSAULT 3 AND RELATED OFFENSES        ,390.0,388,366,326,354,290,292
1058,68,BURGLARY                              ,200.0,236,195,227,133,123,96
1059,68,MISDEMEANOR DANGEROUS DRUGS  (1),290.0,272,291,264,607,616,247
1060,68,GRAND LARCENY OF MOTOR VEHICLE                                  ,113.0,119,111,109,101,94,86
1061,68,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,12.0,21,7,15,8,11,6
1062,68,MISDEMEANOR SEX CRIMES (4),39.0,25,34,15,39,45,57
1063,68,GRAND LARCENY                         ,393.0,388,408,390,402,424,387
1064,68,MISDEMEANOR DANGEROUS WEAPONS (5)               ,27.0,58,47,50,57,73,48
1065,69,GRAND LARCENY OF MOTOR VEHICLE                                  ,78.0,88,98,101,95,75,61
1066,69,GRAND LARCENY                         ,314.0,363,354,367,336,306,292
1067,69,ROBBERY                               ,220.0,241,202,188,164,139,115
1068,69,HARASSMENT 2                          ,833.0,782,856,770,846,730,701
1069,69,RAPE                                  ,8.0,13,14,20,17,17,19
1070,69,MURDER & NON NEGL. MANSLAUGHTER                                ,4.0,3,3,4,6,7,5
1071,69,FELONY ASSAULT                        ,205.0,223,257,253,244,221,187
1072,69,OTHER VIOLATIONS (1),21.0,14,22,14,18,12,12
1073,69,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,25.0,11,4,6,4,7,10
1074,69,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,89.0,92,165,116,168,155,126
1075,69,FELONY POSSESSION STOLEN PROPERTY            ,16.0,16,19,9,6,24,6
1076,69,MISDEMEANOR SEX CRIMES (4),73.0,47,38,41,57,64,46
1077,69,MISDEMEANOR DANGEROUS DRUGS  (1),442.0,317,407,243,343,423,193
1078,69,MISDEMEANOR DANGEROUS WEAPONS (5)               ,67.0,55,41,38,23,16,16
1079,69,PETIT LARCENY                         ,558.0,530,539,534,485,545,693
1080,69,ASSAULT 3 AND RELATED OFFENSES        ,599.0,593,549,377,369,304,338
1081,69,INTOXICATED & IMPAIRED DRIVING              ,65.0,78,103,88,62,123,56
1082,69,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,502.0,407,358,400,408,386,345
1083,69,CRIMINAL TRESPASS,148.0,101,98,86,61,74,54
1084,69,UNAUTHORIZED USE OF A VEHICLE           ,31.0,22,40,24,46,30,48
1085,69,OFFENSES AGAINST THE PERSON (7)      ,12.0,18,10,16,13,17,13
1086,69,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),70.0,66,73,59,35,41,39
1087,69,ADMINISTRATIVE CODE (6)            ,24.0,35,40,27,37,26,10
1088,69,FRAUDS (3)                    ,32.0,16,34,24,24,21,22
1089,69,AGGRAVATED HARASSMENT 2               ,336.0,324,179,289,301,215,206
1090,69,VEHICLE AND TRAFFIC LAWS              ,45.0,66,34,53,44,42,69
1091,69,ARSON                                 ,14.0,13,12,7,8,14,10
1092,69,OTHER MISDEMEANORS (8),350.0,333,374,526,420,308,166
1093,69,FELONY SEX CRIMES (3),16.0,6,9,9,9,14,15
1094,69,FELONY DANGEROUS DRUGS  (1),112.0,70,87,67,47,55,47
1095,69,FELONY DANGEROUS WEAPONS (2)        ,87.0,57,64,59,65,105,86
1096,69,OTHER FELONIES (4),134.0,147,173,198,203,241,193
1097,70,FELONY ASSAULT                        ,266.0,276,315,263,261,257,273
1098,70,OTHER FELONIES (4),223.0,294,351,334,353,334,278
1099,70,CRIMINAL TRESPASS,134.0,88,116,86,64,95,134
1100,70,UNAUTHORIZED USE OF A VEHICLE           ,25.0,46,42,51,43,33,35
1101,70,OFFENSES AGAINST THE PERSON (7)      ,8.0,18,16,9,10,9,8
1102,70,BURGLARY                              ,354.0,321,294,283,180,180,173
1103,70,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),83.0,90,113,63,56,67,75
1104,70,MISDEMEANOR SEX CRIMES (4),84.0,66,84,68,74,69,85
1105,70,GRAND LARCENY OF MOTOR VEHICLE                                  ,118.0,109,92,97,83,79,75
1106,70,ROBBERY                               ,386.0,373,325,350,237,221,162
1107,70,HARASSMENT 2                          ,875.0,854,934,1045,1038,940,892
1108,70,MURDER & NON NEGL. MANSLAUGHTER                                ,11.0,8,3,17,5,6,6
1109,70,FRAUDS (3)                    ,29.0,42,64,58,44,36,60
1110,70,MISDEMEANOR DANGEROUS DRUGS  (1),991.0,691,502,278,356,561,416
1111,70,MISDEMEANOR DANGEROUS WEAPONS (5)               ,115.0,105,60,72,71,50,45
1112,70,PETIT LARCENY                         ,1481.0,1436,1542,1443,1357,1439,1439
1113,70,ASSAULT 3 AND RELATED OFFENSES        ,926.0,907,943,720,681,676,641
1114,70,INTOXICATED & IMPAIRED DRIVING              ,36.0,60,76,69,118,99,102
1115,70,VEHICLE AND TRAFFIC LAWS              ,72.0,99,79,116,97,83,128
1116,70,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,671.0,675,485,582,519,480,467
1117,70,RAPE                                  ,15.0,25,22,18,25,24,27
1118,70,AGGRAVATED HARASSMENT 2               ,487.0,493,373,352,420,347,350
1119,70,ADMINISTRATIVE CODE (6)            ,19.0,18,10,11,18,5,12
1120,70,FELONY POSSESSION STOLEN PROPERTY            ,14.0,13,15,11,11,29,28
1121,70,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,95.0,113,188,211,236,237,201
1122,70,ARSON                                 ,18.0,18,8,15,7,7,3
1123,70,FELONY SEX CRIMES (3),33.0,24,19,17,22,17,24
1124,70,FELONY DANGEROUS DRUGS  (1),305.0,233,138,143,90,102,92
1125,70,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,96.0,103,132,155,175,165,188
1126,70,OTHER MISDEMEANORS (8),343.0,465,418,545,478,416,285
1127,70,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,17.0,11,15,16,8,21,13
1128,71,FELONY SEX CRIMES (3),24.0,13,18,12,20,12,21
1129,71,INTOXICATED & IMPAIRED DRIVING              ,44.0,61,73,71,46,50,36
1130,71,ARSON                                 ,23.0,11,13,13,11,9,9
1131,71,RAPE                                  ,16.0,17,19,21,13,22,26
1132,71,ROBBERY                               ,321.0,328,294,297,225,228,166
1133,71,FELONY ASSAULT                        ,347.0,372,389,373,371,303,349
1134,71,BURGLARY                              ,213.0,195,179,209,164,132,143
1135,71,GRAND LARCENY                         ,616.0,639,533,497,482,505,464
1136,71,ASSAULT 3 AND RELATED OFFENSES        ,747.0,811,827,622,604,555,571
1137,71,PETIT LARCENY                         ,930.0,1004,981,969,964,975,1029
1138,71,MISDEMEANOR DANGEROUS WEAPONS (5)               ,75.0,63,54,61,52,30,21
1139,71,MISDEMEANOR DANGEROUS DRUGS  (1),1116.0,832,768,620,671,600,348
1140,71,MISDEMEANOR SEX CRIMES (4),60.0,54,62,70,59,51,65
1141,71,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,25.0,27,17,14,13,22,5
1142,71,FELONY POSSESSION STOLEN PROPERTY            ,20.0,9,14,13,22,40,14
1143,71,MURDER & NON NEGL. MANSLAUGHTER                                ,3.0,6,5,4,5,3,8
1144,71,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,148.0,132,191,177,187,151,134
1145,71,FELONY DANGEROUS WEAPONS (2)        ,71.0,54,55,63,79,88,83
1146,71,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,67.0,109,103,140,102,88,107
1147,71,OTHER FELONIES (4),223.0,226,242,251,245,231,205
1148,71,VEHICLE AND TRAFFIC LAWS              ,81.0,77,83,83,83,80,98
1149,71,OTHER VIOLATIONS (1),72.0,40,41,54,54,35,12
1150,71,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,548.0,449,531,491,596,544,470
1151,71,HARASSMENT 2                          ,977.0,992,972,1061,1015,954,1053
1152,71,UNAUTHORIZED USE OF A VEHICLE           ,12.0,19,30,12,25,12,24
1153,71,OTHER MISDEMEANORS (8),409.0,379,352,523,449,431,245
1154,71,OFFENSES AGAINST THE PERSON (7)      ,14.0,14,18,17,12,8,16
1155,71,AGGRAVATED HARASSMENT 2               ,404.0,375,398,354,364,345,351
1156,71,FRAUDS (3)                    ,40.0,73,74,74,60,37,42
1157,71,ADMINISTRATIVE CODE (6)            ,26.0,26,29,23,23,19,11
1158,71,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),116.0,122,125,128,120,100,91
1159,71,CRIMINAL TRESPASS,59.0,55,94,121,138,95,48
1160,72,GRAND LARCENY                         ,397.0,437,420,388,424,420,468
1161,72,BURGLARY                              ,178.0,177,188,212,141,144,153
1162,72,FELONY ASSAULT                        ,230.0,206,260,225,240,225,209
1163,72,RAPE                                  ,23.0,22,15,20,24,21,32
1164,72,MURDER & NON NEGL. MANSLAUGHTER                                ,2.0,5,1,3,4,2,2
1165,72,GRAND LARCENY OF MOTOR VEHICLE                                  ,113.0,127,102,106,112,108,77
1166,72,ROBBERY                               ,209.0,232,199,212,194,170,185
1167,72,OTHER FELONIES (4),154.0,152,138,165,177,194,211
1168,72,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,113.0,91,63,59,91,99,98
1169,72,MISDEMEANOR SEX CRIMES (4),72.0,66,87,74,70,83,92
1170,72,MISDEMEANOR DANGEROUS DRUGS  (1),812.0,530,478,388,328,443,308
1171,72,MISDEMEANOR DANGEROUS WEAPONS (5)               ,79.0,69,85,59,44,24,16
1172,72,PETIT LARCENY                         ,821.0,888,813,784,819,942,990
1173,72,ASSAULT 3 AND RELATED OFFENSES        ,644.0,557,564,495,521,518,530
1174,72,INTOXICATED & IMPAIRED DRIVING              ,155.0,206,227,184,165,166,131
1175,72,VEHICLE AND TRAFFIC LAWS              ,81.0,76,57,61,67,63,83
1176,72,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,590.0,475,452,519,396,433,337
1177,72,CRIMINAL TRESPASS,69.0,111,118,96,81,88,111
1178,72,UNAUTHORIZED USE OF A VEHICLE           ,15.0,24,38,14,24,20,18
1179,72,OFFENSES AGAINST THE PERSON (7)      ,13.0,13,4,8,23,18,20
1180,72,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),71.0,68,56,49,30,50,45
1181,72,ADMINISTRATIVE CODE (6)            ,9.0,5,12,3,3,3,2
1182,72,FRAUDS (3)                    ,41.0,27,39,34,41,34,18
1183,72,AGGRAVATED HARASSMENT 2               ,272.0,288,205,224,218,215,221
1184,72,OTHER MISDEMEANORS (8),235.0,267,390,453,472,416,331
1185,72,FELONY POSSESSION STOLEN PROPERTY            ,1.0,2,11,5,3,5,6
1186,72,ARSON                                 ,16.0,9,5,4,9,5,6
1187,72,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,46.0,27,41,10,8,5,12
1188,72,FELONY DANGEROUS DRUGS  (1),120.0,139,123,102,128,98,115
1189,72,FELONY DANGEROUS WEAPONS (2)        ,21.0,25,56,71,74,52,42
1190,72,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,79.0,95,114,171,154,222,163
1191,72,HARASSMENT 2                          ,612.0,604,601,693,664,634,672
1192,72,OTHER VIOLATIONS (1),17.0,15,15,13,13,5,12
1193,73,BURGLARY                              ,316.0,291,275,168,190,202,176
1194,73,RAPE                                  ,35.0,42,34,34,33,32,48
1195,73,MURDER & NON NEGL. MANSLAUGHTER                                ,16.0,15,18,14,14,9,13
1196,73,GRAND LARCENY OF MOTOR VEHICLE                                  ,155.0,131,100,106,99,84,77
1197,73,OTHER FELONIES (4),478.0,545,538,501,563,436,563
1198,73,FELONY SEX CRIMES (3),46.0,24,26,23,21,26,37
1199,73,FELONY DANGEROUS WEAPONS (2)        ,256.0,311,308,351,391,217,250
1200,73,FELONY DANGEROUS DRUGS  (1),589.0,454,489,402,331,309,251
1201,73,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,335.0,206,145,217,313,172,202
1202,73,FELONY POSSESSION STOLEN PROPERTY            ,12.0,8,43,41,30,41,39
1203,73,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,238.0,159,215,205,171,226,200
1204,73,GRAND LARCENY                         ,485.0,465,423,446,356,351,413
1205,73,FELONY ASSAULT                        ,663.0,680,608,591,576,578,588
1206,73,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,44.0,45,42,35,19,17,21
1207,73,ROBBERY                               ,579.0,470,421,376,335,354,371
1208,73,OTHER MISDEMEANORS (8),1234.0,1292,920,1233,1335,846,651
1209,73,AGGRAVATED HARASSMENT 2               ,592.0,558,436,413,506,442,510
1210,73,OTHER VIOLATIONS (1),122.0,148,106,69,39,32,35
1211,73,ADMINISTRATIVE CODE (6)            ,16.0,17,22,24,24,17,16
1212,73,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),310.0,280,216,144,107,116,121
1213,73,OFFENSES AGAINST THE PERSON (7)      ,21.0,35,31,33,27,34,52
1214,73,FRAUDS (3)                    ,136.0,90,98,121,115,79,80
1215,73,CRIMINAL TRESPASS,643.0,363,282,230,233,186,62
1216,73,MISDEMEANOR SEX CRIMES (4),133.0,111,97,109,108,122,144
1217,73,MISDEMEANOR DANGEROUS DRUGS  (1),2494.0,1362,1385,1043,640,795,511
1218,73,UNAUTHORIZED USE OF A VEHICLE           ,31.0,26,28,23,21,24,7
1219,73,MISDEMEANOR DANGEROUS WEAPONS (5)               ,203.0,209,127,125,70,58,66
1220,73,ASSAULT 3 AND RELATED OFFENSES        ,1596.0,1518,1462,1093,1035,1019,1063
1221,73,INTOXICATED & IMPAIRED DRIVING              ,59.0,97,107,87,81,78,83
1222,73,VEHICLE AND TRAFFIC LAWS              ,87.0,82,86,90,94,117,114
1223,73,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,785.0,748,773,745,777,707,686
1224,73,PETIT LARCENY                         ,1230.0,1044,935,986,940,934,1042
1225,75,ARSON                                 ,49.0,72,53,52,49,30,40
1226,75,FELONY SEX CRIMES (3),58.0,35,32,26,52,52,59
1227,75,FELONY DANGEROUS WEAPONS (2)        ,318.0,292,291,379,364,286,211
1228,75,OTHER FELONIES (4),781.0,729,761,672,686,620,603
1229,75,OTHER VIOLATIONS (1),106.0,127,101,103,72,36,28
1230,75,FELONY DANGEROUS DRUGS  (1),787.0,735,603,650,525,502,291
1231,75,GRAND LARCENY                         ,986.0,1041,1081,1133,1045,1051,1030
1232,75,RAPE                                  ,75.0,61,70,56,56,65,70
1233,75,ROBBERY                               ,846.0,909,817,732,636,664,603
1234,75,FELONY ASSAULT                        ,915.0,944,920,864,928,825,940
1235,75,BURGLARY                              ,657.0,638,530,439,374,396,441
1236,75,GRAND LARCENY OF MOTOR VEHICLE                                  ,283.0,291,312,264,225,219,207
1237,75,HARASSMENT 2                          ,1605.0,1763,2106,1991,2048,2149,2224
1238,75,FELONY POSSESSION STOLEN PROPERTY            ,18.0,23,44,51,42,78,44
1239,75,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,273.0,363,388,277,334,388,432
1240,75,OFFENSES AGAINST THE PERSON (7)      ,55.0,45,45,40,30,47,50
1241,75,AGGRAVATED HARASSMENT 2               ,924.0,864,604,688,641,631,622
1242,75,FRAUDS (3)                    ,171.0,133,168,189,150,95,47
1243,75,ADMINISTRATIVE CODE (6)            ,52.0,48,80,70,52,58,44
1244,75,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),301.0,323,374,336,222,193,166
1245,75,OTHER MISDEMEANORS (8),1630.0,1653,1232,1803,1703,1089,716
1246,75,UNAUTHORIZED USE OF A VEHICLE           ,22.0,48,49,38,53,38,43
1247,75,CRIMINAL TRESPASS,475.0,451,379,312,197,169,104
1248,75,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,1303.0,1142,1239,1155,1026,1272,1273
1249,75,VEHICLE AND TRAFFIC LAWS              ,166.0,203,199,189,206,221,233
1250,75,ASSAULT 3 AND RELATED OFFENSES        ,2279.0,2220,2374,1584,1568,1428,1370
1251,75,PETIT LARCENY                         ,1862.0,1814,2158,2184,2103,2415,2454
1252,75,MISDEMEANOR DANGEROUS WEAPONS (5)               ,324.0,248,220,146,68,55,48
1253,75,MISDEMEANOR DANGEROUS DRUGS  (1),3647.0,2865,2594,1471,864,728,347
1254,75,MISDEMEANOR SEX CRIMES (4),157.0,131,134,178,214,163,219
1255,75,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,58.0,61,41,40,22,24,18
1256,75,INTOXICATED & IMPAIRED DRIVING              ,172.0,261,170,141,176,159,138
1257,76,BURGLARY                              ,101.0,92,96,132,75,74,65
1258,76,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,48.0,43,46,57,81,94,104
1259,76,ARSON                                 ,12.0,11,16,9,5,5,7
1260,76,FELONY SEX CRIMES (3),6.0,7,2,5,4,6,4
1261,76,FELONY DANGEROUS DRUGS  (1),174.0,135,104,69,105,128,102
1262,76,FELONY DANGEROUS WEAPONS (2)        ,15.0,11,18,26,65,55,56
1263,76,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,22.0,33,38,42,58,58,76
1264,76,ROBBERY                               ,114.0,104,85,81,68,48,53
1265,76,ASSAULT 3 AND RELATED OFFENSES        ,273.0,257,193,162,179,180,187
1266,76,OTHER VIOLATIONS (1),14.0,15,7,14,20,10,10
1267,76,HARASSMENT 2                          ,311.0,285,357,298,267,234,279
1268,76,MURDER & NON NEGL. MANSLAUGHTER                                ,0.0,1,1,1,3,2,4
1269,76,GRAND LARCENY OF MOTOR VEHICLE                                  ,48.0,48,51,32,32,21,28
1270,76,GRAND LARCENY                         ,240.0,282,293,276,215,237,210
1271,76,OTHER FELONIES (4),79.0,73,77,67,104,119,150
1272,76,INTOXICATED & IMPAIRED DRIVING              ,53.0,62,58,46,76,63,74
1273,76,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,20.0,18,8,7,9,9,5
1274,76,VEHICLE AND TRAFFIC LAWS              ,21.0,29,25,18,31,19,31
1275,76,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,315.0,251,308,274,207,181,204
1276,76,CRIMINAL TRESPASS,171.0,111,115,142,183,133,91
1277,76,UNAUTHORIZED USE OF A VEHICLE           ,3.0,6,5,3,8,5,12
1278,76,OFFENSES AGAINST THE PERSON (7)      ,3.0,3,3,9,5,6,9
1279,76,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),41.0,43,31,30,37,40,33
1280,76,ADMINISTRATIVE CODE (6)            ,1.0,2,3,2,4,1,3
1281,76,FRAUDS (3)                    ,27.0,19,22,17,32,16,23
1282,76,AGGRAVATED HARASSMENT 2               ,165.0,155,93,94,125,102,109
1283,76,OTHER MISDEMEANORS (8),58.0,68,69,127,118,105,118
1284,76,FELONY ASSAULT                        ,119.0,103,101,102,80,88,91
1285,76,MISDEMEANOR SEX CRIMES (4),21.0,16,19,22,23,23,22
1286,76,MISDEMEANOR DANGEROUS DRUGS  (1),567.0,279,293,286,416,456,233
1287,76,MISDEMEANOR DANGEROUS WEAPONS (5)               ,36.0,17,13,21,29,26,24
1288,76,PETIT LARCENY                         ,563.0,509,508,450,411,411,414
1289,77,ARSON                                 ,9.0,20,17,12,11,7,7
1290,77,GRAND LARCENY                         ,425.0,551,511,454,455,373,397
1291,77,MISDEMEANOR DANGEROUS WEAPONS (5)               ,78.0,80,56,33,33,18,23
1292,77,BURGLARY                              ,323.0,307,298,255,196,181,158
1293,77,FELONY ASSAULT                        ,342.0,392,388,353,370,296,297
1294,77,RAPE                                  ,19.0,24,22,21,22,24,32
1295,77,MURDER & NON NEGL. MANSLAUGHTER                                ,10.0,12,8,12,10,6,2
1296,77,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,19.0,17,17,15,12,14,8
1297,77,MISDEMEANOR SEX CRIMES (4),83.0,73,72,72,67,89,129
1298,77,GRAND LARCENY OF MOTOR VEHICLE                                  ,119.0,111,138,102,84,64,72
1299,77,FELONY POSSESSION STOLEN PROPERTY            ,17.0,12,23,18,12,23,20
1300,77,FRAUDS (3)                    ,45.0,41,42,27,50,38,35
1301,77,AGGRAVATED HARASSMENT 2               ,402.0,348,303,299,324,361,316
1302,77,OTHER MISDEMEANORS (8),525.0,463,398,678,624,564,343
1303,77,MISDEMEANOR DANGEROUS DRUGS  (1),1386.0,1351,1114,515,422,423,344
1304,77,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,105.0,117,109,132,144,114,124
1305,77,OTHER VIOLATIONS (1),84.0,86,72,30,19,31,16
1306,77,FELONY SEX CRIMES (3),34.0,14,16,12,16,22,18
1307,77,FELONY DANGEROUS DRUGS  (1),387.0,275,311,183,217,312,245
1308,77,FELONY DANGEROUS WEAPONS (2)        ,98.0,93,96,79,86,120,128
1309,77,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,199.0,178,215,208,160,157,184
1310,77,ADMINISTRATIVE CODE (6)            ,15.0,30,21,24,18,13,16
1311,77,HARASSMENT 2                          ,940.0,822,1032,1011,987,846,908
1312,77,INTOXICATED & IMPAIRED DRIVING              ,57.0,83,64,55,70,71,59
1313,77,OFFENSES AGAINST THE PERSON (7)      ,19.0,14,8,5,12,17,11
1314,77,UNAUTHORIZED USE OF A VEHICLE           ,18.0,18,23,12,13,13,9
1315,77,CRIMINAL TRESPASS,221.0,166,132,59,66,74,75
1316,77,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,601.0,506,504,490,538,536,491
1317,77,VEHICLE AND TRAFFIC LAWS              ,77.0,83,69,78,73,59,95
1318,77,ASSAULT 3 AND RELATED OFFENSES        ,1023.0,968,914,666,645,593,589
1319,77,PETIT LARCENY                         ,941.0,998,955,836,833,843,912
1320,77,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),147.0,158,117,78,64,107,88
1321,78,MURDER & NON NEGL. MANSLAUGHTER                                ,1.0,1,0,0,0,0,0
1322,78,GRAND LARCENY                         ,471.0,530,569,511,532,471,504
1323,78,BURGLARY                              ,165.0,167,132,166,127,131,106
1324,78,ROBBERY                               ,162.0,156,98,122,127,83,93
1325,78,RAPE                                  ,3.0,7,5,11,10,9,12
1326,78,HARASSMENT 2                          ,365.0,359,436,471,516,533,557
1327,78,MISDEMEANOR DANGEROUS WEAPONS (5)               ,12.0,21,16,24,23,21,9
1328,78,OTHER VIOLATIONS (1),29.0,25,6,16,11,20,21
1329,78,GRAND LARCENY OF MOTOR VEHICLE                                  ,49.0,67,70,60,51,72,68
1330,78,OTHER MISDEMEANORS (8),158.0,261,310,468,267,263,166
1331,78,AGGRAVATED HARASSMENT 2               ,145.0,162,123,130,153,136,150
1332,78,FRAUDS (3)                    ,14.0,15,18,23,27,22,16
1333,78,MISDEMEANOR DANGEROUS DRUGS  (1),185.0,162,133,178,177,171,98
1334,78,ADMINISTRATIVE CODE (6)            ,2.0,2,5,5,3,2,7
1335,78,UNAUTHORIZED USE OF A VEHICLE           ,7.0,12,17,4,16,13,14
1336,78,CRIMINAL TRESPASS,55.0,67,52,60,37,51,41
1337,78,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,278.0,266,329,281,294,256,252
1338,78,VEHICLE AND TRAFFIC LAWS              ,46.0,36,42,34,44,41,57
1339,78,INTOXICATED & IMPAIRED DRIVING              ,26.0,35,59,45,83,81,84
1340,78,ASSAULT 3 AND RELATED OFFENSES        ,225.0,239,251,234,232,258,321
1341,78,PETIT LARCENY                         ,1078.0,1371,1308,1081,1234,1183,1193
1342,78,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),39.0,44,32,42,24,29,40
1343,78,OFFENSES AGAINST THE PERSON (7)      ,2.0,2,3,5,4,6,5
1344,78,OTHER FELONIES (4),48.0,57,54,53,72,55,68
1345,78,FELONY DANGEROUS WEAPONS (2)        ,5.0,19,29,33,26,16,12
1346,78,FELONY DANGEROUS DRUGS  (1),53.0,66,43,54,39,40,32
1347,78,FELONY SEX CRIMES (3),7.0,2,4,4,6,6,7
1348,78,ARSON                                 ,7.0,3,6,3,2,1,3
1349,78,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,80.0,77,82,87,117,91,77
1350,78,FELONY POSSESSION STOLEN PROPERTY            ,4.0,3,21,5,4,3,5
1351,78,MISDEMEANOR SEX CRIMES (4),36.0,26,20,36,34,36,55
1352,78,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,40.0,62,21,5,10,3,9
1353,79,FELONY POSSESSION STOLEN PROPERTY            ,13.0,10,35,23,6,17,20
1354,79,ARSON                                 ,30.0,26,18,11,7,11,15
1355,79,MISDEMEANOR SEX CRIMES (4),89.0,61,62,63,60,77,92
1356,79,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,75.0,34,28,14,11,10,11
1357,79,FELONY DANGEROUS DRUGS  (1),384.0,470,353,270,289,300,321
1358,79,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,119.0,155,170,161,161,188,197
1359,79,OTHER FELONIES (4),324.0,328,329,288,262,283,324
1360,79,GRAND LARCENY OF MOTOR VEHICLE                                  ,100.0,106,132,95,98,84,72
1361,79,MURDER & NON NEGL. MANSLAUGHTER                                ,11.0,13,11,7,7,5,9
1362,79,RAPE                                  ,18.0,26,26,27,22,28,27
1363,79,ROBBERY                               ,476.0,394,316,281,307,278,309
1364,79,FELONY ASSAULT                        ,515.0,473,375,363,384,325,343
1365,79,MISDEMEANOR DANGEROUS DRUGS  (1),1490.0,1225,845,434,428,617,514
1366,79,FELONY SEX CRIMES (3),36.0,19,14,19,16,11,27
1367,79,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,133.0,142,122,166,114,131,150
1368,79,OTHER MISDEMEANORS (8),762.0,815,710,1096,884,672,468
1369,79,AGGRAVATED HARASSMENT 2               ,415.0,411,214,279,290,301,298
1370,79,FRAUDS (3)                    ,78.0,63,66,46,44,40,61
1371,79,ADMINISTRATIVE CODE (6)            ,26.0,10,9,9,8,13,16
1372,79,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),229.0,248,163,89,94,62,72
